contest_name,contest_type,level,difficulty,problem_name,problem_type,problem_url,pdf_url,ggdrive_url
TST2023-TRAINING-02,Other,Quốc gia,Unknown,Olympic Sinh Viên 2022 - Siêu cúp - Chữ số đẹp,String/Text,https://oj.vnoi.info/problem/olp_sc22_pdigit,https://oj.vnoi.info/pdf/edc8d5bd-a88a-48e8-8191-076aaadd6d36.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
TST2023-TRAINING-02,Other,Quốc gia,Unknown,Olympic Sinh Viên 2020 - Siêu cúp - Lệnh tiến công,Simulation/Implementation,https://oj.vnoi.info/problem/olp_sc20_attack,,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
TST2023-TRAINING-02,Other,Quốc gia,Unknown,Olympic Sinh Viên 2020 - Siêu cúp - Con đường trọng yếu,Other,https://oj.vnoi.info/problem/olp_sc20_croad,,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
TST2023-TRAINING-01,Other,Quốc gia,Unknown,Olympic Sinh Viên 2022 - Siêu cúp - K địa điểm gần nhất,Geometry,https://oj.vnoi.info/problem/olp_sc22_knpoints,https://oj.vnoi.info/pdf/1b2b661e-0dec-4f86-9924-2175f2d6f927.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
TST2023-TRAINING-01,Other,Quốc gia,Unknown,Olympic Sinh Viên 2022 - Siêu cúp - Trò chơi trên xâu,String/Text,https://oj.vnoi.info/problem/olp_sc22_nonrepeat,https://oj.vnoi.info/pdf/e63b3a49-c799-4dc3-9116-d9e2c399e286.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 50,Training,Unknown,Easy,Beginner Free Contest 50 - GOAL,Other,https://oj.vnoi.info/problem/fcb050_goal,https://vnoi-admin.github.io/statements/FC/FCB050/goal.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 50,Training,Unknown,Easy,Beginner Free Contest 50 - CAMPING,Other,https://oj.vnoi.info/problem/fcb050_camping,https://vnoi-admin.github.io/statements/FC/FCB050/camping.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 50,Training,Unknown,Easy,Beginner Free Contest 50 - IMPOSSIBOR,Other,https://oj.vnoi.info/problem/fcb050_impossibor,https://vnoi-admin.github.io/statements/FC/FCB050/impossibor.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 50,Training,Unknown,Easy,Beginner Free Contest 50 - MAXDIVI,Array/Sorting,https://oj.vnoi.info/problem/fcb050_maxdivi,https://vnoi-admin.github.io/statements/FC/FCB050/maxdivi.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 50,Training,Unknown,Easy,Beginner Free Contest 50 - QUERYS,Other,https://oj.vnoi.info/problem/fcb050_querys,https://vnoi-admin.github.io/statements/FC/FCB050/querys.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Testing Round 45,Training,Unknown,Medium,Free Contest Testing Round 45 - AVERAGE,Other,https://oj.vnoi.info/problem/fct045_average,https://vnoi-admin.github.io/statements/FC/FCT045/average.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Testing Round 45,Training,Unknown,Medium,Free Contest Testing Round 45 - DISTSUM,Math/Number Theory,https://oj.vnoi.info/problem/fct045_distsum,https://vnoi-admin.github.io/statements/FC/FCT045/distsum.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Testing Round 45,Training,Unknown,Medium,Free Contest Testing Round 45 - GIFTCARD,Other,https://oj.vnoi.info/problem/fct045_giftcard,https://vnoi-admin.github.io/statements/FC/FCT045/giftcard.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 145,Training,Unknown,Medium,Free Contest 145 - MAXFLIP,Array/Sorting,https://oj.vnoi.info/problem/fc145_maxflip,https://vnoi-admin.github.io/statements/FC/FC145/maxflip.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 145,Training,Unknown,Medium,Free Contest 145 - ZEROSUM,Math/Number Theory,https://oj.vnoi.info/problem/fc145_zerosum,https://vnoi-admin.github.io/statements/FC/FC145/zerosum.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 145,Training,Unknown,Medium,Free Contest 145 - LANDMARK81,Other,https://oj.vnoi.info/problem/fc145_landmark81,https://vnoi-admin.github.io/statements/FC/FC145/landmark81.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 145,Training,Unknown,Medium,Free Contest 145 - PLAYOFF,Other,https://oj.vnoi.info/problem/fc145_playoff,https://vnoi-admin.github.io/statements/FC/FC145/playoff.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 145,Training,Unknown,Medium,Free Contest 145 - KPERMU,Other,https://oj.vnoi.info/problem/fc145_kpermu,https://vnoi-admin.github.io/statements/FC/FC145/kpermu.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Testing Round 44,Training,Unknown,Medium,Free Contest Testing Round 44 - HOUSE,Other,https://oj.vnoi.info/problem/fct044_house,https://vnoi-admin.github.io/statements/FC/FCT044/house.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Testing Round 44,Training,Unknown,Medium,Free Contest Testing Round 44 - CONNECT,Graph/Tree,https://oj.vnoi.info/problem/fct044_connect,https://vnoi-admin.github.io/statements/FC/FCT044/connect.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Testing Round 44,Training,Unknown,Medium,Free Contest Testing Round 44 - SORTSUB,Array/Sorting,https://oj.vnoi.info/problem/fct044_sortsub,https://vnoi-admin.github.io/statements/FC/FCT044/sortsub.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 49,Training,Unknown,Easy,Beginner Free Contest 49 - TOYS,Other,https://oj.vnoi.info/problem/fcb049_toys,https://vnoi-admin.github.io/statements/FC/FCB049/toys.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 49,Training,Unknown,Easy,Beginner Free Contest 49 - POINTS,Geometry,https://oj.vnoi.info/problem/fcb049_points,https://vnoi-admin.github.io/statements/FC/FCB049/points.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 49,Training,Unknown,Easy,Beginner Free Contest 49 - SALES,Other,https://oj.vnoi.info/problem/fcb049_sales,https://vnoi-admin.github.io/statements/FC/FCB049/sales.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 49,Training,Unknown,Easy,Beginner Free Contest 49 - H9DNBD,Other,https://oj.vnoi.info/problem/fcb049_h9dnbd,https://vnoi-admin.github.io/statements/FC/FCB049/h9dnbd.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 49,Training,Unknown,Easy,Beginner Free Contest 49 - CLOSEST,Game Theory,https://oj.vnoi.info/problem/fcb049_closest,https://vnoi-admin.github.io/statements/FC/FCB049/closest.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Testing Round 43,Training,Unknown,Medium,Free Contest Testing Round 43 - KSTRPOW,String/Text,https://oj.vnoi.info/problem/fct043_kstrpow,https://vnoi-admin.github.io/statements/FC/FCT043/kstrpow.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Testing Round 43,Training,Unknown,Medium,Free Contest Testing Round 43 - NUMBER,Math/Number Theory,https://oj.vnoi.info/problem/fct043_number,https://vnoi-admin.github.io/statements/FC/FCT043/number.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Testing Round 43,Training,Unknown,Medium,Free Contest Testing Round 43 - GAMES,Game Theory,https://oj.vnoi.info/problem/fct043_games,https://vnoi-admin.github.io/statements/FC/FCT043/games.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Testing Round 42,Training,Unknown,Medium,Free Contest Testing Round 42 - DICE,Other,https://oj.vnoi.info/problem/fct042_dice,https://vnoi-admin.github.io/statements/FC/FCT042/dice.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Testing Round 42,Training,Unknown,Medium,Free Contest Testing Round 42 - KEYLOGGER,Other,https://oj.vnoi.info/problem/fct042_keylogger,https://vnoi-admin.github.io/statements/FC/FCT042/keylogger.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Testing Round 42,Training,Unknown,Medium,Free Contest Testing Round 42 - COUNT2,Math/Number Theory,https://oj.vnoi.info/problem/fct042_count2,https://vnoi-admin.github.io/statements/FC/FCT042/count2.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 144,Training,Unknown,Medium,Free Contest 144 - MAGICSUM,Math/Number Theory,https://oj.vnoi.info/problem/fc144_magicsum,https://vnoi-admin.github.io/statements/FC/FC144/magicsum.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 144,Training,Unknown,Medium,Free Contest 144 - MAXSUM,Math/Number Theory,https://oj.vnoi.info/problem/fc144_maxsum,https://vnoi-admin.github.io/statements/FC/FC144/maxsum.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 144,Training,Unknown,Medium,Free Contest 144 - PLANT,Other,https://oj.vnoi.info/problem/fc144_plant,https://vnoi-admin.github.io/statements/FC/FC144/plant.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 144,Training,Unknown,Medium,Free Contest 144 - SUBSET,Data Structures,https://oj.vnoi.info/problem/fc144_subset,https://vnoi-admin.github.io/statements/FC/FC144/subset.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 144,Training,Unknown,Medium,Free Contest 144 - XGIFT,Other,https://oj.vnoi.info/problem/fc144_xgift,https://vnoi-admin.github.io/statements/FC/FC144/xgift.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Testing Round 41,Training,Unknown,Medium,Free Contest Testing Round 41 - MAXDIFF,Array/Sorting,https://oj.vnoi.info/problem/fct041_maxdiff,https://vnoi-admin.github.io/statements/FC/FCT041/maxdiff.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Testing Round 41,Training,Unknown,Medium,Free Contest Testing Round 41 - RIBGAME,Game Theory,https://oj.vnoi.info/problem/fct041_ribgame,https://vnoi-admin.github.io/statements/FC/FCT041/ribgame.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Testing Round 41,Training,Unknown,Medium,Free Contest Testing Round 41 - DIAMOND,Other,https://oj.vnoi.info/problem/fct041_diamond,https://vnoi-admin.github.io/statements/FC/FCT041/diamond.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2022 - Khối Chuyên tin,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2022 - Chuyên tin - Chuỗi hạt,String/Text,https://oj.vnoi.info/problem/olp_ct22_cutstr,https://vnoi-admin.github.io/statements/OLPSV/2022/ct.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2022 - Khối Chuyên tin,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2022 - Chuyên tin - Dãy chữ số,String/Text,https://oj.vnoi.info/problem/olp_ct22_digits,https://vnoi-admin.github.io/statements/OLPSV/2022/ct.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2022 - Khối Chuyên tin,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2022 - Chuyên tin - Khôi phục dữ liệu,Other,https://oj.vnoi.info/problem/olp_ct22_restore,https://vnoi-admin.github.io/statements/OLPSV/2022/ct.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2022 - Khối Chuyên tin,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2022 - Chuyên tin - Nâng cấp tuyến đường,Other,https://oj.vnoi.info/problem/olp_ct22_roadimpro,https://vnoi-admin.github.io/statements/OLPSV/2022/ct.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2022 - Khối Không chuyên,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2022 - Không chuyên - Nghệ thuật trừu tượng,Other,https://oj.vnoi.info/problem/olp_kc22_abstract,https://vnoi-admin.github.io/statements/OLPSV/2022/kc.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2022 - Khối Không chuyên,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2022 - Không chuyên - Cắt dán,Other,https://oj.vnoi.info/problem/olp_kc22_cutpaste,https://vnoi-admin.github.io/statements/OLPSV/2022/kc.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2022 - Khối Không chuyên,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2022 - Không chuyên - Quà Noel,Other,https://oj.vnoi.info/problem/olp_kc22_noelgift,https://vnoi-admin.github.io/statements/OLPSV/2022/kc.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2022 - Khối Không chuyên,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2022 - Không chuyên - Cửa hàng năng lượng thông minh,Array/Sorting,https://oj.vnoi.info/problem/olp_kc22_smartshop,https://vnoi-admin.github.io/statements/OLPSV/2022/kc.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2022 - Khối Siêu cúp,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2022 - Siêu cúp - K địa điểm gần nhất,Geometry,https://oj.vnoi.info/problem/olp_sc22_knpoints,https://oj.vnoi.info/pdf/1b2b661e-0dec-4f86-9924-2175f2d6f927.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2022 - Khối Siêu cúp,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2022 - Siêu cúp - Trò chơi trên xâu,String/Text,https://oj.vnoi.info/problem/olp_sc22_nonrepeat,https://oj.vnoi.info/pdf/e63b3a49-c799-4dc3-9116-d9e2c399e286.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2022 - Khối Siêu cúp,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2022 - Siêu cúp - Tìm xâu đẹp,String/Text,https://oj.vnoi.info/problem/olp_sc22_bstr,https://oj.vnoi.info/pdf/bea47451-ed48-4b8c-9c8f-a9189b1e4aac.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2022 - Khối Siêu cúp,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2022 - Siêu cúp - Chữ số đẹp,String/Text,https://oj.vnoi.info/problem/olp_sc22_pdigit,https://oj.vnoi.info/pdf/edc8d5bd-a88a-48e8-8191-076aaadd6d36.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
The 2022 ICPC Asia HoChiMinh City Regional Programming Contest,ICPC,Unknown,Medium,ICPC 2022 vòng Regional - A: Aqua,Other,https://oj.vnoi.info/problem/icpc22_regional_a,https://vnoi-admin.github.io/statements/icpc/2022/regional/a.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
The 2022 ICPC Asia HoChiMinh City Regional Programming Contest,ICPC,Unknown,Medium,ICPC 2022 vòng Regional - B: Binary Assignment,Other,https://oj.vnoi.info/problem/icpc22_regional_b,https://vnoi-admin.github.io/statements/icpc/2022/regional/b.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
The 2022 ICPC Asia HoChiMinh City Regional Programming Contest,ICPC,Unknown,Medium,ICPC 2022 vòng Regional - C: Changing Seats,Other,https://oj.vnoi.info/problem/icpc22_regional_c,https://vnoi-admin.github.io/statements/icpc/2022/regional/c.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
The 2022 ICPC Asia HoChiMinh City Regional Programming Contest,ICPC,Unknown,Medium,"ICPC 2022 vòng Regional - D: Date, date & date!",Other,https://oj.vnoi.info/problem/icpc22_regional_d,https://vnoi-admin.github.io/statements/icpc/2022/regional/d.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
The 2022 ICPC Asia HoChiMinh City Regional Programming Contest,ICPC,Unknown,Medium,ICPC 2022 vòng Regional - E: Emotional Damage,Other,https://oj.vnoi.info/problem/icpc22_regional_e,https://vnoi-admin.github.io/statements/icpc/2022/regional/e.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
The 2022 ICPC Asia HoChiMinh City Regional Programming Contest,ICPC,Unknown,Medium,ICPC 2022 vòng Regional - F: Fabulous Activity,Greedy,https://oj.vnoi.info/problem/icpc22_regional_f,https://vnoi-admin.github.io/statements/icpc/2022/regional/f.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
The 2022 ICPC Asia HoChiMinh City Regional Programming Contest,ICPC,Unknown,Medium,ICPC 2022 vòng Regional - G: Goal-line Technology,Geometry,https://oj.vnoi.info/problem/icpc22_regional_g,https://vnoi-admin.github.io/statements/icpc/2022/regional/g.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
The 2022 ICPC Asia HoChiMinh City Regional Programming Contest,ICPC,Unknown,Medium,ICPC 2022 vòng Regional - H: Hardest Problem,Other,https://oj.vnoi.info/problem/icpc22_regional_h,https://vnoi-admin.github.io/statements/icpc/2022/regional/h.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
The 2022 ICPC Asia HoChiMinh City Regional Programming Contest,ICPC,Unknown,Medium,ICPC 2022 vòng Regional - I: Inversion,Other,https://oj.vnoi.info/problem/icpc22_regional_i,https://vnoi-admin.github.io/statements/icpc/2022/regional/i.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
The 2022 ICPC Asia HoChiMinh City Regional Programming Contest,ICPC,Unknown,Medium,ICPC 2022 vòng Regional - J: Joining Letters,Other,https://oj.vnoi.info/problem/icpc22_regional_j,https://vnoi-admin.github.io/statements/icpc/2022/regional/j.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
The 2022 ICPC Asia HoChiMinh City Regional Programming Contest,ICPC,Unknown,Medium,ICPC 2022 vòng Regional - K: K Paths,Graph/Tree,https://oj.vnoi.info/problem/icpc22_regional_k,https://vnoi-admin.github.io/statements/icpc/2022/regional/k.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
The 2022 ICPC Asia HoChiMinh City Regional Programming Contest,ICPC,Unknown,Medium,ICPC 2022 vòng Regional - L: Lexicographically Minimum,Graph/Tree,https://oj.vnoi.info/problem/icpc22_regional_l,https://vnoi-admin.github.io/statements/icpc/2022/regional/l.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
The 2022 ICPC Asia HoChiMinh City Regional Programming Contest,ICPC,Unknown,Medium,ICPC 2022 vòng Regional - M: Median of Xor Sequence,String/Text,https://oj.vnoi.info/problem/icpc22_regional_m,https://vnoi-admin.github.io/statements/icpc/2022/regional/m.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 48,Training,Unknown,Easy,Beginner Free Contest 48 - RHOMBUS,Other,https://oj.vnoi.info/problem/fcb048_rhombus,https://vnoi-admin.github.io/statements/FC/FCB048/rhombus.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 48,Training,Unknown,Easy,Beginner Free Contest 48 - ISTRI,String/Text,https://oj.vnoi.info/problem/fcb048_istri,https://vnoi-admin.github.io/statements/FC/FCB048/istri.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 48,Training,Unknown,Easy,Beginner Free Contest 48 - DATE,Other,https://oj.vnoi.info/problem/fcb048_date,https://vnoi-admin.github.io/statements/FC/FCB048/date.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 48,Training,Unknown,Easy,Beginner Free Contest 48 - XORQ,Other,https://oj.vnoi.info/problem/fcb048_xorq,https://vnoi-admin.github.io/statements/FC/FCB048/xorq.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 48,Training,Unknown,Easy,Beginner Free Contest 48 - FALLFILL,Other,https://oj.vnoi.info/problem/fcb048_fallfill,https://vnoi-admin.github.io/statements/FC/FCB048/fallfill.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Cup 2022 Q4,Training,Unknown,Medium,Free Contest Cup 2022 Q4 - PREDICTION,Other,https://oj.vnoi.info/problem/fcc2022q4_prediction,https://vnoi-admin.github.io/statements/FC/FCC2022Q4/prediction.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Cup 2022 Q4,Training,Unknown,Medium,Free Contest Cup 2022 Q4 - POWK,Other,https://oj.vnoi.info/problem/fcc2022q4_powk,https://vnoi-admin.github.io/statements/FC/FCC2022Q4/powk.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
